interval_start,date,region_id,rrp,demand_mw,is_peak
2025-01-21 21:15:00,2025-01-21,VIC1,42.96,4922.6,false
2025-01-21 21:15:00,2025-01-21,SA1,51.09,1502.5,false
2025-01-21 21:15:00,2025-01-21,TAS1,34.51,1005.8,false
2025-01-21 21:20:00,2025-01-21,NSW1,50.43,7208.1,false
2025-01-21 21:20:00,2025-01-21,QLD1,48.65,5287.7,false
2025-01-21 21:20:00,2025-01-21,VIC1,34.59,5140.2,false
2025-01-21 21:20:00,2025-01-21,SA1,32.75,1610.0,false
2025-01-21 21:20:00,2025-01-21,TAS1,37.12,942.8,false
2025-01-21 21:25:00,2025-01-21,NSW1,44.35,7068.8,false
2025-01-21 21:25:00,2025-01-21,QLD1,28.74,5451.5,false
2025-01-21 21:25:00,2025-01-21,VIC1,41.02,4638.9,false
2025-01-21 21:25:00,2025-01-21,SA1,65.98,1557.3,false
2025-01-21 21:25:00,2025-01-21,TAS1,36.5,982.1,false
2025-01-21 21:30:00,2025-01-21,NSW1,45.32,6375.5,false
2025-01-21 21:30:00,2025-01-21,QLD1,41.24,5318.0,false
2025-01-21 21:30:00,2025-01-21,VIC1,34.34,4412.5,false
2025-01-21 21:30:00,2025-01-21,SA1,41.23,1577.4,false
2025-01-21 21:30:00,2025-01-21,TAS1,39.64,1035.6,false
2025-01-21 21:35:00,2025-01-21,NSW1,32.55,7118.3,false
2025-01-21 21:35:00,2025-01-21,QLD1,41.27,6107.0,false
2025-01-21 21:35:00,2025-01-21,VIC1,36.16,4505.7,false
2025-01-21 21:35:00,2025-01-21,SA1,52.15,1403.8,false
2025-01-21 21:35:00,2025-01-21,TAS1,33.26,1084.3,false
2025-01-21 21:40:00,2025-01-21,NSW1,50.94,7974.5,false
2025-01-21 21:40:00,2025-01-21,QLD1,31.59,5792.8,false
2025-01-21 21:40:00,2025-01-21,VIC1,39.83,4470.5,false
2025-01-21 21:40:00,2025-01-21,SA1,70.39,1554.4,false
2025-01-21 21:40:00,2025-01-21,TAS1,43.78,1038.0,false
2025-01-21 21:45:00,2025-01-21,NSW1,43.91,7311.0,false
2025-01-21 21:45:00,2025-01-21,QLD1,27.88,6008.0,false
2025-01-21 21:45:00,2025-01-21,VIC1,36.48,4529.5,false
2025-01-21 21:45:00,2025-01-21,SA1,49.15,1520.5,false
2025-01-21 21:45:00,2025-01-21,TAS1,46.83,1007.5,false
2025-01-21 21:50:00,2025-01-21,NSW1,37.21,6998.3,false
2025-01-21 21:50:00,2025-01-21,QLD1,29.7,5849.8,false
2025-01-21 21:50:00,2025-01-21,VIC1,32.05,4423.8,false
2025-01-21 21:50:00,2025-01-21,SA1,22.89,1465.1,false
2025-01-21 21:50:00,2025-01-21,TAS1,38.14,989.0,false
2025-01-21 21:55:00,2025-01-21,NSW1,43.46,7450.5,false
2025-01-21 21:55:00,2025-01-21,QLD1,48.87,5334.6,false
2025-01-21 21:55:00,2025-01-21,VIC1,42.89,4478.3,false
2025-01-21 21:55:00,2025-01-21,SA1,482.91,1616.5,false
2025-01-21 21:55:00,2025-01-21,TAS1,36.99,1032.2,false
2025-01-21 22:00:00,2025-01-21,NSW1,58.7,6947.9,false
2025-01-21 22:00:00,2025-01-21,QLD1,49.33,5758.8,false
2025-01-21 22:00:00,2025-01-21,VIC1,24.58,4478.5,false
2025-01-21 22:00:00,2025-01-21,SA1,724.63,1635.1,false
2025-01-21 22:00:00,2025-01-21,TAS1,31.05,1053.0,false
2025-01-21 22:05:00,2025-01-21,NSW1,44.02,8454.6,false
2025-01-21 22:05:00,2025-01-21,QLD1,39.7,5917.2,false
2025-01-21 22:05:00,2025-01-21,VIC1,38.9,4250.2,false
2025-01-21 22:05:00,2025-01-21,SA1,31.02,1598.1,false
2025-01-21 22:05:00,2025-01-21,TAS1,37.4,1187.6,false
2025-01-21 22:10:00,2025-01-21,NSW1,33.1,6847.6,false
2025-01-21 22:10:00,2025-01-21,QLD1,25.05,6215.9,false
2025-01-21 22:10:00,2025-01-21,VIC1,60.35,4652.8,false
2025-01-21 22:10:00,2025-01-21,SA1,40.72,1494.8,false
2025-01-21 22:10:00,2025-01-21,TAS1,36.68,1076.1,false
2025-01-21 22:15:00,2025-01-21,NSW1,48.08,6784.7,false
2025-01-21 22:15:00,2025-01-21,QLD1,18.5,5826.7,false
2025-01-21 22:15:00,2025-01-21,VIC1,39.73,4573.6,false
2025-01-21 22:15:00,2025-01-21,SA1,80.18,1668.7,false
2025-01-21 22:15:00,2025-01-21,TAS1,37.0,1036.8,false
2025-01-21 22:20:00,2025-01-21,NSW1,52.73,6465.7,false
2025-01-21 22:20:00,2025-01-21,QLD1,37.84,6042.2,false
2025-01-21 22:20:00,2025-01-21,VIC1,40.96,4860.4,false
2025-01-21 22:20:00,2025-01-21,SA1,46.91,1610.9,false
2025-01-21 22:20:00,2025-01-21,TAS1,38.88,923.7,false
2025-01-21 22:25:00,2025-01-21,NSW1,53.28,7281.1,false
2025-01-21 22:25:00,2025-01-21,QLD1,42.76,5773.0,false
2025-01-21 22:25:00,2025-01-21,VIC1,38.25,4899.8,false
2025-01-21 22:25:00,2025-01-21,SA1,62.5,1513.9,false
2025-01-21 22:25:00,2025-01-21,TAS1,41.63,1004.7,false
2025-01-21 22:30:00,2025-01-21,NSW1,49.8,8390.1,false
2025-01-21 22:30:00,2025-01-21,QLD1,43.43,5152.7,false
2025-01-21 22:30:00,2025-01-21,VIC1,49.09,4703.0,false
2025-01-21 22:30:00,2025-01-21,SA1,64.49,1544.7,false
2025-01-21 22:30:00,2025-01-21,TAS1,40.32,1038.6,false
2025-01-21 22:35:00,2025-01-21,NSW1,52.89,6895.1,false
2025-01-21 22:35:00,2025-01-21,QLD1,36.66,6042.6,false
2025-01-21 22:35:00,2025-01-21,VIC1,44.35,4588.1,false
2025-01-21 22:35:00,2025-01-21,SA1,50.89,1686.3,false
2025-01-21 22:35:00,2025-01-21,TAS1,34.46,962.0,false
2025-01-21 22:40:00,2025-01-21,NSW1,56.31,8124.7,false
2025-01-21 22:40:00,2025-01-21,QLD1,36.02,5824.0,false
2025-01-21 22:40:00,2025-01-21,VIC1,39.09,4667.6,false
2025-01-21 22:40:00,2025-01-21,SA1,47.95,1689.8,false
2025-01-21 22:40:00,2025-01-21,TAS1,33.17,928.3,false
2025-01-21 22:45:00,2025-01-21,NSW1,64.39,7114.0,false
2025-01-21 22:45:00,2025-01-21,QLD1,39.1,5247.3,false
2025-01-21 22:45:00,2025-01-21,VIC1,39.29,4648.4,false
2025-01-21 22:45:00,2025-01-21,SA1,68.81,1473.4,false
2025-01-21 22:45:00,2025-01-21,TAS1,45.81,1128.1,false
2025-01-21 22:50:00,2025-01-21,NSW1,37.04,7662.2,false
2025-01-21 22:50:00,2025-01-21,QLD1,38.4,5788.3,false
2025-01-21 22:50:00,2025-01-21,VIC1,42.04,5250.0,false
2025-01-21 22:50:00,2025-01-21,SA1,40.29,1571.4,false
2025-01-21 22:50:00,2025-01-21,TAS1,38.99,1037.1,false
2025-01-21 22:55:00,2025-01-21,NSW1,45.04,7020.9,false
2025-01-21 22:55:00,2025-01-21,QLD1,39.35,5623.3,false
2025-01-21 22:55:00,2025-01-21,VIC1,28.03,4492.7,false
2025-01-21 22:55:00,2025-01-21,SA1,13.63,1486.0,false
2025-01-21 22:55:00,2025-01-21,TAS1,44.28,1177.6,false
2025-01-21 23:00:00,2025-01-21,NSW1,20.95,7599.9,false
2025-01-21 23:00:00,2025-01-21,QLD1,50.05,6510.0,false
2025-01-21 23:00:00,2025-01-21,VIC1,40.95,4653.3,false
2025-01-21 23:00:00,2025-01-21,SA1,52.5,1325.7,false
2025-01-21 23:00:00,2025-01-21,TAS1,35.68,1014.1,false
2025-01-21 23:05:00,2025-01-21,NSW1,45.58,7105.5,false
2025-01-21 23:05:00,2025-01-21,QLD1,33.69,5342.9,false
2025-01-21 23:05:00,2025-01-21,VIC1,46.55,4873.2,false
2025-01-21 23:05:00,2025-01-21,SA1,41.41,1415.0,false
2025-01-21 23:05:00,2025-01-21,TAS1,41.32,1024.3,false
2025-01-21 23:10:00,2025-01-21,NSW1,43.46,7837.4,false
2025-01-21 23:10:00,2025-01-21,QLD1,34.56,5818.9,false
2025-01-21 23:10:00,2025-01-21,VIC1,64.55,4310.1,false
2025-01-21 23:10:00,2025-01-21,SA1,34.33,1520.6,false
2025-01-21 23:10:00,2025-01-21,TAS1,35.12,1034.9,false
2025-01-21 23:15:00,2025-01-21,NSW1,60.95,7749.7,false
2025-01-21 23:15:00,2025-01-21,QLD1,40.68,5827.9,false
2025-01-21 23:15:00,2025-01-21,VIC1,51.64,4647.5,false
2025-01-21 23:15:00,2025-01-21,SA1,42.82,1473.5,false
2025-01-21 23:15:00,2025-01-21,TAS1,39.17,1027.6,false
2025-01-21 23:20:00,2025-01-21,NSW1,42.3,7945.9,false
2025-01-21 23:20:00,2025-01-21,QLD1,47.36,5638.3,false
2025-01-21 23:20:00,2025-01-21,VIC1,27.96,4676.5,false
2025-01-21 23:20:00,2025-01-21,SA1,78.22,1507.7,false
2025-01-21 23:20:00,2025-01-21,TAS1,38.56,1029.8,false
2025-01-21 23:25:00,2025-01-21,NSW1,34.05,6145.2,false
2025-01-21 23:25:00,2025-01-21,QLD1,33.12,5164.3,false
2025-01-21 23:25:00,2025-01-21,VIC1,52.57,4688.8,false
2025-01-21 23:25:00,2025-01-21,SA1,53.95,1381.9,false
2025-01-21 23:25:00,2025-01-21,TAS1,36.24,1017.1,false
2025-01-21 23:30:00,2025-01-21,NSW1,39.55,7110.7,false
2025-01-21 23:30:00,2025-01-21,QLD1,51.26,5821.6,false
2025-01-21 23:30:00,2025-01-21,VIC1,42.43,4724.3,false
2025-01-21 23:30:00,2025-01-21,SA1,42.54,1620.9,false
2025-01-21 23:30:00,2025-01-21,TAS1,34.86,1056.2,false
2025-01-21 23:35:00,2025-01-21,NSW1,51.5,7692.1,false
2025-01-21 23:35:00,2025-01-21,QLD1,40.14,5415.6,false
2025-01-21 23:35:00,2025-01-21,VIC1,66.3,4772.9,false
2025-01-21 23:35:00,2025-01-21,SA1,65.96,1461.4,false
2025-01-21 23:35:00,2025-01-21,TAS1,568.81,938.5,false
2025-01-21 23:40:00,2025-01-21,NSW1,40.06,7220.9,false
2025-01-21 23:40:00,2025-01-21,QLD1,36.69,6072.4,false
2025-01-21 23:40:00,2025-01-21,VIC1,280.83,4525.3,false
2025-01-21 23:40:00,2025-01-21,SA1,85.61,1480.7,false
2025-01-21 23:40:00,2025-01-21,TAS1,32.95,968.2,false
2025-01-21 23:45:00,2025-01-21,NSW1,45.75,7318.5,false
2025-01-21 23:45:00,2025-01-21,QLD1,38.36,5042.2,false
2025-01-21 23:45:00,2025-01-21,VIC1,25.84,4794.1,false
2025-01-21 23:45:00,2025-01-21,SA1,28.55,1463.2,false
2025-01-21 23:45:00,2025-01-21,TAS1,35.46,1156.7,false
2025-01-21 23:50:00,2025-01-21,NSW1,36.47,7371.2,false
2025-01-21 23:50:00,2025-01-21,QLD1,49.53,5371.8,false
2025-01-21 23:50:00,2025-01-21,VIC1,37.79,5135.8,false
2025-01-21 23:50:00,2025-01-21,SA1,40.11,1493.8,false
2025-01-21 23:50:00,2025-01-21,TAS1,36.22,1122.8,false
2025-01-21 23:55:00,2025-01-21,NSW1,52.07,6999.7,false
2025-01-21 23:55:00,2025-01-21,QLD1,46.2,5938.5,false
2025-01-21 23:55:00,2025-01-21,VIC1,46.2,4822.0,false
2025-01-21 23:55:00,2025-01-21,SA1,64.32,1584.1,false
2025-01-21 23:55:00,2025-01-21,TAS1,44.25,1095.5,false
2025-01-22 00:00:00,2025-01-22,NSW1,38.8,5349.2,false
2025-01-22 00:00:00,2025-01-22,QLD1,37.96,3481.6,false
2025-01-22 00:00:00,2025-01-22,VIC1,30.06,3493.8,false
2025-01-22 00:00:00,2025-01-22,SA1,56.46,1127.7,false
2025-01-22 00:00:00,2025-01-22,TAS1,19.61,726.9,false
2025-01-22 00:05:00,2025-01-22,NSW1,20.28,4694.1,false
2025-01-22 00:05:00,2025-01-22,QLD1,32.71,4064.9,false
2025-01-22 00:05:00,2025-01-22,VIC1,22.53,3607.7,false
2025-01-22 00:05:00,2025-01-22,SA1,37.72,1139.8,false
2025-01-22 00:05:00,2025-01-22,TAS1,26.73,659.7,false
2025-01-22 00:10:00,2025-01-22,NSW1,30.28,4994.9,false
2025-01-22 00:10:00,2025-01-22,QLD1,28.61,4342.0,false
2025-01-22 00:10:00,2025-01-22,VIC1,26.98,3357.0,false
2025-01-22 00:10:00,2025-01-22,SA1,28.71,1131.5,false
2025-01-22 00:10:00,2025-01-22,TAS1,32.21,878.4,false
2025-01-22 00:15:00,2025-01-22,NSW1,22.9,4996.4,false
2025-01-22 00:15:00,2025-01-22,QLD1,45.72,4099.7,false
2025-01-22 00:15:00,2025-01-22,VIC1,53.56,3394.4,false
2025-01-22 00:15:00,2025-01-22,SA1,36.7,1138.4,false
2025-01-22 00:15:00,2025-01-22,TAS1,26.68,730.3,false
2025-01-22 00:20:00,2025-01-22,NSW1,31.3,5294.1,false
2025-01-22 00:20:00,2025-01-22,QLD1,22.53,4061.5,false
2025-01-22 00:20:00,2025-01-22,VIC1,42.76,3252.6,false
2025-01-22 00:20:00,2025-01-22,SA1,41.92,898.1,false
2025-01-22 00:20:00,2025-01-22,TAS1,14.82,811.3,false
2025-01-22 00:25:00,2025-01-22,NSW1,37.8,5434.7,false
2025-01-22 00:25:00,2025-01-22,QLD1,44.22,3988.0,false
2025-01-22 00:25:00,2025-01-22,VIC1,45.42,3112.7,false
2025-01-22 00:25:00,2025-01-22,SA1,22.55,969.2,false
2025-01-22 00:25:00,2025-01-22,TAS1,35.85,837.2,false
2025-01-22 00:30:00,2025-01-22,NSW1,40.35,4705.5,false
2025-01-22 00:30:00,2025-01-22,QLD1,12.39,3967.3,false
2025-01-22 00:30:00,2025-01-22,VIC1,38.47,3141.7,false
2025-01-22 00:30:00,2025-01-22,SA1,28.04,996.0,false
2025-01-22 00:30:00,2025-01-22,TAS1,18.82,687.0,false
2025-01-22 00:35:00,2025-01-22,NSW1,50.67,4835.3,false
2025-01-22 00:35:00,2025-01-22,QLD1,34.22,3625.2,false
2025-01-22 00:35:00,2025-01-22,VIC1,39.41,3613.5,false
2025-01-22 00:35:00,2025-01-22,SA1,59.48,1204.5,false
2025-01-22 00:35:00,2025-01-22,TAS1,26.28,720.9,false
2025-01-22 00:40:00,2025-01-22,NSW1,27.73,5523.7,false
2025-01-22 00:40:00,2025-01-22,QLD1,38.9,4147.4,false
2025-01-22 00:40:00,2025-01-22,VIC1,26.19,3169.0,false
2025-01-22 00:40:00,2025-01-22,SA1,36.1,895.8,false
2025-01-22 00:40:00,2025-01-22,TAS1,28.9,631.3,false
2025-01-22 00:45:00,2025-01-22,NSW1,36.82,4428.2,false
2025-01-22 00:45:00,2025-01-22,QLD1,18.85,4421.9,false
2025-01-22 00:45:00,2025-01-22,VIC1,35.83,2992.0,false
2025-01-22 00:45:00,2025-01-22,SA1,33.97,1172.8,false
2025-01-22 00:45:00,2025-01-22,TAS1,30.36,596.4,false
2025-01-22 00:50:00,2025-01-22,NSW1,32.85,5049.9,false
2025-01-22 00:50:00,2025-01-22,QLD1,25.93,4632.2,false
2025-01-22 00:50:00,2025-01-22,VIC1,21.14,3843.2,false
2025-01-22 00:50:00,2025-01-22,SA1,50.39,1146.6,false
2025-01-22 00:50:00,2025-01-22,TAS1,17.6,562.8,false
2025-01-22 00:55:00,2025-01-22,NSW1,47.74,4689.5,false
2025-01-22 00:55:00,2025-01-22,QLD1,35.58,3884.8,false
2025-01-22 00:55:00,2025-01-22,VIC1,36.24,3251.5,false
2025-01-22 00:55:00,2025-01-22,SA1,20.98,1205.8,false
2025-01-22 00:55:00,2025-01-22,TAS1,26.03,669.0,false
2025-01-22 01:00:00,2025-01-22,NSW1,26.17,5308.3,false
2025-01-22 01:00:00,2025-01-22,QLD1,18.13,3843.5,false
2025-01-22 01:00:00,2025-01-22,VIC1,37.69,3710.2,false
2025-01-22 01:00:00,2025-01-22,SA1,29.09,904.7,false
2025-01-22 01:00:00,2025-01-22,TAS1,23.42,773.9,false
2025-01-22 01:05:00,2025-01-22,NSW1,35.53,4885.4,false
2025-01-22 01:05:00,2025-01-22,QLD1,38.96,4768.1,false
2025-01-22 01:05:00,2025-01-22,VIC1,34.06,2822.8,false
2025-01-22 01:05:00,2025-01-22,SA1,38.75,1180.2,false
2025-01-22 01:05:00,2025-01-22,TAS1,21.37,669.1,false
2025-01-22 01:10:00,2025-01-22,NSW1,38.98,5349.6,false
2025-01-22 01:10:00,2025-01-22,QLD1,28.96,3211.6,false
2025-01-22 01:10:00,2025-01-22,VIC1,55.81,3428.2,false
2025-01-22 01:10:00,2025-01-22,SA1,35.64,991.9,false
2025-01-22 01:10:00,2025-01-22,TAS1,24.61,813.3,false
2025-01-22 01:15:00,2025-01-22,NSW1,26.66,5707.0,false
2025-01-22 01:15:00,2025-01-22,QLD1,29.47,4103.8,false
2025-01-22 01:15:00,2025-01-22,VIC1,44.87,3383.3,false
2025-01-22 01:15:00,2025-01-22,SA1,47.78,1074.5,false
2025-01-22 01:15:00,2025-01-22,TAS1,33.46,664.3,false
2025-01-22 01:20:00,2025-01-22,NSW1,10.75,4495.9,false
2025-01-22 01:20:00,2025-01-22,QLD1,33.78,3956.6,false
2025-01-22 01:20:00,2025-01-22,VIC1,43.61,3142.4,false
2025-01-22 01:20:00,2025-01-22,SA1,36.67,1190.7,false
2025-01-22 01:20:00,2025-01-22,TAS1,26.83,720.8,false
2025-01-22 01:25:00,2025-01-22,NSW1,17.29,4912.1,false
2025-01-22 01:25:00,2025-01-22,QLD1,24.25,4224.2,false
2025-01-22 01:25:00,2025-01-22,VIC1,38.49,3750.0,false
2025-01-22 01:25:00,2025-01-22,SA1,42.07,1099.8,false
2025-01-22 01:25:00,2025-01-22,TAS1,22.97,820.1,false
2025-01-22 01:30:00,2025-01-22,NSW1,32.05,5275.9,false
2025-01-22 01:30:00,2025-01-22,QLD1,23.64,3865.0,false
2025-01-22 01:30:00,2025-01-22,VIC1,34.77,3721.5,false
2025-01-22 01:30:00,2025-01-22,SA1,31.37,1186.3,false
2025-01-22 01:30:00,2025-01-22,TAS1,18.97,667.5,false
2025-01-22 01:35:00,2025-01-22,NSW1,37.63,5322.8,false
2025-01-22 01:35:00,2025-01-22,QLD1,24.62,3897.9,false
2025-01-22 01:35:00,2025-01-22,VIC1,46.81,3414.8,false
2025-01-22 01:35:00,2025-01-22,SA1,28.26,1187.3,false
2025-01-22 01:35:00,2025-01-22,TAS1,23.36,779.9,false
2025-01-22 01:40:00,2025-01-22,NSW1,22.22,4016.9,false
2025-01-22 01:40:00,2025-01-22,QLD1,29.42,4096.5,false
2025-01-22 01:40:00,2025-01-22,VIC1,41.79,3297.6,false
2025-01-22 01:40:00,2025-01-22,SA1,42.77,1129.1,false
2025-01-22 01:40:00,2025-01-22,TAS1,29.45,721.4,false
2025-01-22 01:45:00,2025-01-22,NSW1,32.37,4774.1,false
2025-01-22 01:45:00,2025-01-22,QLD1,30.22,4159.7,false
2025-01-22 01:45:00,2025-01-22,VIC1,36.78,3609.8,false
2025-01-22 01:45:00,2025-01-22,SA1,44.75,1041.7,false
2025-01-22 01:45:00,2025-01-22,TAS1,21.0,745.1,false
2025-01-22 01:50:00,2025-01-22,NSW1,31.28,5534.9,false
2025-01-22 01:50:00,2025-01-22,QLD1,22.3,4021.2,false
2025-01-22 01:50:00,2025-01-22,VIC1,24.59,3090.7,false
2025-01-22 01:50:00,2025-01-22,SA1,43.48,1080.3,false
2025-01-22 01:50:00,2025-01-22,TAS1,27.23,788.5,false
2025-01-22 01:55:00,2025-01-22,NSW1,50.56,4951.9,false
2025-01-22 01:55:00,2025-01-22,QLD1,23.38,3911.4,false
2025-01-22 01:55:00,2025-01-22,VIC1,30.61,3420.9,false
2025-01-22 01:55:00,2025-01-22,SA1,38.42,1157.4,false
2025-01-22 01:55:00,2025-01-22,TAS1,26.23,673.7,false
2025-01-22 02:00:00,2025-01-22,NSW1,15.85,4634.9,false
2025-01-22 02:00:00,2025-01-22,QLD1,25.12,3910.8,false
2025-01-22 02:00:00,2025-01-22,VIC1,29.42,2899.8,false
2025-01-22 02:00:00,2025-01-22,SA1,36.61,1100.4,false
2025-01-22 02:00:00,2025-01-22,TAS1,25.17,647.2,false
2025-01-22 02:05:00,2025-01-22,NSW1,29.22,5301.1,false
2025-01-22 02:05:00,2025-01-22,QLD1,27.23,4440.2,false
2025-01-22 02:05:00,2025-01-22,VIC1,29.62,3573.6,false
2025-01-22 02:05:00,2025-01-22,SA1,41.78,1069.2,false
2025-01-22 02:05:00,2025-01-22,TAS1,225.42,724.8,false
2025-01-22 02:10:00,2025-01-22,NSW1,50.23,5564.4,false
2025-01-22 02:10:00,2025-01-22,QLD1,32.62,4052.4,false
2025-01-22 02:10:00,2025-01-22,VIC1,45.84,3348.0,false
2025-01-22 02:10:00,2025-01-22,SA1,32.65,1195.0,false
2025-01-22 02:10:00,2025-01-22,TAS1,23.83,702.1,false
2025-01-22 02:15:00,2025-01-22,NSW1,37.87,4651.0,false
2025-01-22 02:15:00,2025-01-22,QLD1,27.46,4422.8,false
2025-01-22 02:15:00,2025-01-22,VIC1,12.53,3328.7,false
2025-01-22 02:15:00,2025-01-22,SA1,28.22,1028.8,false
2025-01-22 02:15:00,2025-01-22,TAS1,16.74,754.7,false
2025-01-22 02:20:00,2025-01-22,NSW1,28.82,4618.9,false
2025-01-22 02:20:00,2025-01-22,QLD1,26.54,4764.8,false
2025-01-22 02:20:00,2025-01-22,VIC1,10.33,3288.5,false
2025-01-22 02:20:00,2025-01-22,SA1,30.43,1113.8,false
2025-01-22 02:20:00,2025-01-22,TAS1,26.22,778.9,false
2025-01-22 02:25:00,2025-01-22,NSW1,15.21,3264.2,false
2025-01-22 02:25:00,2025-01-22,QLD1,26.34,3245.8,false
2025-01-22 02:25:00,2025-01-22,VIC1,43.36,3612.1,false
2025-01-22 02:25:00,2025-01-22,SA1,34.54,1112.3,false
2025-01-22 02:25:00,2025-01-22,TAS1,12.89,789.2,false
2025-01-22 02:30:00,2025-01-22,NSW1,22.11,4934.0,false
2025-01-22 02:30:00,2025-01-22,QLD1,20.42,4298.8,false
2025-01-22 02:30:00,2025-01-22,VIC1,16.43,3275.6,false
2025-01-22 02:30:00,2025-01-22,SA1,47.62,1173.7,false
2025-01-22 02:30:00,2025-01-22,TAS1,26.24,739.2,false
2025-01-22 02:35:00,2025-01-22,NSW1,43.7,5161.0,false
2025-01-22 02:35:00,2025-01-22,QLD1,30.92,3860.0,false
2025-01-22 02:35:00,2025-01-22,VIC1,18.91,3645.1,false
2025-01-22 02:35:00,2025-01-22,SA1,48.37,1119.2,false
2025-01-22 02:35:00,2025-01-22,TAS1,26.43,712.1,false
2025-01-22 02:40:00,2025-01-22,NSW1,43.74,5292.2,false
2025-01-22 02:40:00,2025-01-22,QLD1,25.49,4173.2,false
2025-01-22 02:40:00,2025-01-22,VIC1,34.18,3622.3,false
2025-01-22 02:40:00,2025-01-22,SA1,43.98,1032.7,false
2025-01-22 02:40:00,2025-01-22,TAS1,33.62,741.1,false
2025-01-22 02:45:00,2025-01-22,NSW1,36.37,5847.9,false
2025-01-22 02:45:00,2025-01-22,QLD1,25.55,4892.3,false
2025-01-22 02:45:00,2025-01-22,VIC1,42.12,3082.0,false
2025-01-22 02:45:00,2025-01-22,SA1,29.15,1151.6,false
2025-01-22 02:45:00,2025-01-22,TAS1,39.01,775.8,false
2025-01-22 02:50:00,2025-01-22,NSW1,41.86,4590.7,false
2025-01-22 02:50:00,2025-01-22,QLD1,22.59,3954.2,false
2025-01-22 02:50:00,2025-01-22,VIC1,45.49,3149.8,false
2025-01-22 02:50:00,2025-01-22,SA1,54.44,1112.2,false
2025-01-22 02:50:00,2025-01-22,TAS1,19.32,693.5,false
2025-01-22 02:55:00,2025-01-22,NSW1,25.54,5504.3,false
2025-01-22 02:55:00,2025-01-22,QLD1,30.95,4646.3,false
2025-01-22 02:55:00,2025-01-22,VIC1,42.77,3380.6,false
2025-01-22 02:55:00,2025-01-22,SA1,19.44,1049.9,false
2025-01-22 02:55:00,2025-01-22,TAS1,20.08,625.6,false
2025-01-22 03:00:00,2025-01-22,NSW1,35.2,5244.4,false
2025-01-22 03:00:00,2025-01-22,QLD1,31.64,4477.9,false
2025-01-22 03:00:00,2025-01-22,VIC1,35.27,3157.3,false
2025-01-22 03:00:00,2025-01-22,SA1,58.57,943.2,false
2025-01-22 03:00:00,2025-01-22,TAS1,32.27,697.8,false
2025-01-22 03:05:00,2025-01-22,NSW1,32.02,5327.8,false
2025-01-22 03:05:00,2025-01-22,QLD1,24.79,4329.9,false
2025-01-22 03:05:00,2025-01-22,VIC1,31.44,3579.7,false
2025-01-22 03:05:00,2025-01-22,SA1,16.94,1125.5,false
2025-01-22 03:05:00,2025-01-22,TAS1,29.61,736.4,false
2025-01-22 03:10:00,2025-01-22,NSW1,42.04,6012.3,false
2025-01-22 03:10:00,2025-01-22,QLD1,23.5,4012.1,false
2025-01-22 03:10:00,2025-01-22,VIC1,34.11,3639.0,false
2025-01-22 03:10:00,2025-01-22,SA1,27.24,1184.9,false
2025-01-22 03:10:00,2025-01-22,TAS1,35.94,777.8,false
2025-01-22 03:15:00,2025-01-22,NSW1,27.56,4442.4,false
2025-01-22 03:15:00,2025-01-22,QLD1,36.37,4065.5,false
2025-01-22 03:15:00,2025-01-22,VIC1,31.75,3283.0,false
2025-01-22 03:15:00,2025-01-22,SA1,39.68,1004.9,false
2025-01-22 03:15:00,2025-01-22,TAS1,17.81,685.5,false
2025-01-22 03:20:00,2025-01-22,NSW1,30.75,4687.9,false
2025-01-22 03:20:00,2025-01-22,QLD1,34.16,3862.3,false
2025-01-22 03:20:00,2025-01-22,VIC1,31.41,3090.9,false
2025-01-22 03:20:00,2025-01-22,SA1,47.44,1080.5,false
2025-01-22 03:20:00,2025-01-22,TAS1,25.36,713.9,false
2025-01-22 03:25:00,2025-01-22,NSW1,14.47,4910.6,false
2025-01-22 03:25:00,2025-01-22,QLD1,27.38,3775.4,false
2025-01-22 03:25:00,2025-01-22,VIC1,48.54,3086.3,false
2025-01-22 03:25:00,2025-01-22,SA1,49.58,972.9,false
2025-01-22 03:25:00,2025-01-22,TAS1,26.25,853.6,false
2025-01-22 03:30:00,2025-01-22,NSW1,37.72,5498.4,false
2025-01-22 03:30:00,2025-01-22,QLD1,28.56,4728.1,false
2025-01-22 03:30:00,2025-01-22,VIC1,49.48,2876.8,false
2025-01-22 03:30:00,2025-01-22,SA1,38.25,999.3,false
2025-01-22 03:30:00,2025-01-22,TAS1,34.27,763.8,false
2025-01-22 03:35:00,2025-01-22,NSW1,16.15,5201.7,false
2025-01-22 03:35:00,2025-01-22,QLD1,14.56,3500.4,false
2025-01-22 03:35:00,2025-01-22,VIC1,34.36,3042.3,false
2025-01-22 03:35:00,2025-01-22,SA1,29.6,1232.2,false
2025-01-22 03:35:00,2025-01-22,TAS1,32.71,686.9,false
2025-01-22 03:40:00,2025-01-22,NSW1,25.21,5821.9,false
2025-01-22 03:40:00,2025-01-22,QLD1,33.13,3566.8,false
2025-01-22 03:40:00,2025-01-22,VIC1,20.8,3357.4,false
2025-01-22 03:40:00,2025-01-22,SA1,25.38,998.9,false
2025-01-22 03:40:00,2025-01-22,TAS1,26.95,679.4,false
2025-01-22 03:45:00,2025-01-22,NSW1,32.68,4284.6,false
2025-01-22 03:45:00,2025-01-22,QLD1,25.18,3561.8,false
2025-01-22 03:45:00,2025-01-22,VIC1,33.97,3369.6,false
2025-01-22 03:45:00,2025-01-22,SA1,32.09,1139.1,false
